,vmax_forward_Enz_A,vmax_forward_Enz_B,vmax_forward_Enz_C,vmax_forward_Enz_D,vmax_forward_Enz_E,vmax_forward_Enz_F,vmax_forward_Enz_G,vmax_forward_Enz_H,vmax_forward_Enz_L,vmax_forward_TKT2,vmax_forward_RPI,vmax_forward_PDH,vmax_forward_CS,km_substrate2_TKT2,km_substrate1_PDH,km_substrate1_Enz_A,km_substrate2_Enz_A,vmax_forward_Enz_I,km_substrate1_Enz_I,Product_I
613,1.4949681097856162,1.556046892931283,1.745951471581506,1.6375295482287078,1.5798535259862592,0.384147092381605,1.5863189774354556,1.7272788396577665,1.6461312677072422,1.0576050488338744,0.7698482564905875,1.1990883152083243,1.1509081381511643,1.8015317624502152,1.0606756882442163,2.4982949448533116,0.8087318513576129,0.717142467835398,0.6229759784219187,0.07531221394367282
4761,0.8977800858191889,1.0412122110901125,1.009480844632613,1.1111033504926078,0.7369705379274302,1.294384531513995,1.1516532069609184,1.427198931626855,1.4318000106587687,1.0070873861040481,0.9277013111026209,1.0845737203748251,1.254427514231946,2.048182258625111,1.395743844939247,2.7724308932455886,0.6748734814088899,0.9447353001018319,0.9295960450538698,0.43874159545467134
1687,1.0752100454623152,0.46785830968958925,0.7575568619049764,1.782874837465019,1.2271494310726063,1.8046191646615766,0.6901738532665662,1.8899020795672465,0.6475501611434756,1.4453817671177012,1.1621486463813477,0.679134667817491,0.9339516083773726,2.2736802944480226,1.0481749577958852,2.1599496439472983,1.042672754684336,0.9637532405636114,0.9006179122825216,0.6516000470768106
2810,1.3746669674334584,1.4745821399903383,1.0337440805661329,1.724783720121693,1.5179597948581676,0.38307999452815733,1.7111945490893996,1.3622034796190137,1.058887442700863,1.4305918433515776,0.6597656232254165,0.7147122451650969,0.21666851257357211,3.3671620066023067,1.0837882305340638,2.861846511407885,0.7668953835044283,0.9983087820344223,1.041971736532926,0.8153969411906585
2821,1.2963426659510044,1.4727519128484456,0.8718483231973806,0.6053692167722704,1.8938751128030966,0.6863654316379595,0.41052280314758144,1.0129499604651795,1.1097639752071342,1.4014821159540432,1.650825161133227,0.7817269278077651,1.490043564074948,2.07764852619908,1.274554140955345,1.8125772036051333,0.9458635665909847,0.7715084929585234,0.9632197264642512,0.960768424894715
527,1.4571312928434872,2.039187611185826,1.4831290562585224,1.3722914200900067,2.1880128606955234,0.8105099995762894,1.377060788335865,1.0210413920143173,1.2780950005802794,1.3750473381444899,0.7840873049128835,1.3492494172603693,0.8982794665328607,2.261652422355213,0.936105870988561,1.8625827853413326,1.1596595356458104,0.7608689985337003,0.8531657859822167,1.3155626125559932
1639,1.0740527852002693,1.4158945295479974,1.9344187277433074,0.8518437428553225,1.085666699955443,0.7997534815614121,0.7168913574723437,0.5105622542292155,1.3066895393671056,1.820203129480409,1.2579459747700796,0.30611726927050154,0.7794569970050864,1.2876364572912555,1.3886320034560524,1.8249531443910234,0.9039407799275229,0.9070790758201838,0.8667911549951255,1.108405919551522
417,1.1606563603383502,0.6923172627646672,0.8708677001337428,1.6704511478385513,0.9002759426166385,1.6525863431221723,1.014172026256412,1.7555216201391401,0.6118551433865784,2.86688083550535,1.317341092079933,1.1334014770633676,0.6651615750446178,3.227328831318099,1.0232379533109852,1.2739612415165844,1.6676826760732184,1.4901513221644032,1.166912873638514,0.7522429564302524
717,0.71176178991935,0.7587574612674035,1.3263902265160756,0.7653184031101927,0.8747439386047522,0.633036149265501,1.4312539856588833,1.4460911222680752,1.4242162253928865,1.9918116020146273,0.9611349413948529,0.9881604044915737,0.8991833701886274,2.509551740098084,1.3955778331284747,2.3888582373277085,0.9044978405732254,0.6708870852726193,0.7907434693511985,0.6718559059260084
1751,0.43315356715870384,1.0122570049529833,1.0369026024252892,0.6634632680275981,0.6873725120480273,0.6028509952017015,2.137438325907925,1.6873451768108882,0.7305233402744742,1.8978772867060467,1.2442485414952407,0.8810164247291544,0.5486475412696715,1.8140928273667447,1.0120382799421865,2.5328433800501533,0.8015867052915595,1.5216103398175371,0.5235542370925683,0.35465407468427085
3696,1.9142856257485124,1.233546618059469,0.9954250908539196,0.8138724923896763,0.9576506120592758,1.1175318548044286,1.4235778075576324,1.4534228342268432,1.1863557385028305,2.20043412693239,1.374206979433899,1.2831215638660145,1.1075895183484583,0.2968992329522671,0.8112165564087477,1.0139044580477456,1.1894530556397789,1.341295754423478,1.2026980393777231,1.1505954844500748
